"flex href","w-full src","box-border src","box-border src 2","box-border src 3","box-border src 5","sm:line-clamp-3","text-useCase-yourPricePurple","text-gray-1000","flex href 2","sr-only","kds-text-sm","pl-[1px]","underline"
"https://www.kohls.com/product/prd-5010153/petite-nine-west-midrise-straight-leg-jeans.jsp?color=Medium%20Wash%20Blast","https://media.kohlsimg.com/is/image/kohls/5010153_Medium_Wash_Blast?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5010153_Rinse_Wash_Blast_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5010153_White_Knight_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5010153_Black_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5010153_Medium_Wash_Blast_sw?wid=24&hei=24&op_sharpen=1","Petite Nine West Midrise Straight-Leg Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-5010153/petite-nine-west-midrise-straight-leg-jeans.jsp?color=Medium%20Wash%20Blast","Rated 4.5 out of 5 stars","4.5","()","103"
"https://www.kohls.com/product/prd-8017233/womens-croft-barrow-pull-on-knit-denim-pants.jsp?color=Medium%20Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/8017233_Medium_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/8017233_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/8017233_Medium_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's Croft & Barrow® Pull-On Knit Denim Pants","$29.59","$36.99 Reg.","","","","",""
"https://www.kohls.com/product/prd-7964489/juniors-so-curvy-high-rise-baggy-wide-leg-jeans.jsp?color=Washed%20Black","https://media.kohlsimg.com/is/image/kohls/7964489_Washed_Black?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7964489_Marbled_Light_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7964489_Bright_Medium_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7964489_Medium_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7964489_Washed_Black_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans","$31.99","$39.99 Reg.","","","","",""
"https://www.kohls.com/product/prd-7898502/womens-lc-lauren-conrad-super-high-rise-flare-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7898502?wid=342&hei=342&op_sharpen=1","","","","","Women's LC Lauren Conrad Super High Rise Flare Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7898502/womens-lc-lauren-conrad-super-high-rise-flare-jeans.jsp","Rated 3.7 out of 5 stars","3.7","()","3"
"https://www.kohls.com/product/prd-7914545/womens-apt-9-tummy-control-bootcut-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7914545?wid=342&hei=342&op_sharpen=1","","","","","Women's Apt. 9® Tummy Control Bootcut Jeans","$39.99","$49.99 Reg.","","","","",""
"https://www.kohls.com/product/prd-3767104/womens-simply-vera-vera-wang-power-stretch-core-skinny-jeans.jsp?color=Scenic%20Route%20Light%20Med","https://media.kohlsimg.com/is/image/kohls/3767104_Scenic_Route_Light_Med?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/3767104_Black_Night_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/3767104_Celeste_Dark_Indigo_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/3767104_Scenic_Route_Light_Med_sw?wid=24&hei=24&op_sharpen=1","Women's Simply Vera Vera Wang Power Stretch Core Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-3767104/womens-simply-vera-vera-wang-power-stretch-core-skinny-jeans.jsp?color=Scenic%20Route%20Light%20Med","Rated 4.3 out of 5 stars","4.3","()","637"
"https://www.kohls.com/product/prd-6877938/womens-sonoma-goods-for-life-high-rise-curvy-skinny-jeans.jsp?color=Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/6877938_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6877938_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6877938_Dark_Rinse_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6877938_Medium_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6877938_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's Sonoma Goods For Life® High Rise Curvy Skinny Jeans","$18.19 - $27.99","$34.99 Reg.","https://www.kohls.com/product/prd-6877938/womens-sonoma-goods-for-life-high-rise-curvy-skinny-jeans.jsp?color=Dark%20Wash","Rated 4 out of 5 stars","4.0","()","443"
"https://www.kohls.com/product/prd-7879406/petite-lc-lauren-conrad-super-high-rise-true-straight-jeans.jsp?color=Lc%20Romelle%20Wash","https://media.kohlsimg.com/is/image/kohls/7879406_Lc_Romelle_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7879406_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7879406_Lc_Romelle_Wash_sw?wid=24&hei=24&op_sharpen=1","Petite LC Lauren Conrad Super High Rise True Straight Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7879406/petite-lc-lauren-conrad-super-high-rise-true-straight-jeans.jsp?color=Lc%20Romelle%20Wash","Rated 3.6 out of 5 stars","3.6","()","5"
"https://www.kohls.com/product/prd-7626875/plus-size-sonoma-goods-for-life-high-rise-straight-jeans.jsp?color=Medium%20Wash","https://media.kohlsimg.com/is/image/kohls/7626875_Medium_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7626875_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7626875_Bright_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7626875_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","Plus Size Sonoma Goods For Life® High-Rise Straight Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-7626875/plus-size-sonoma-goods-for-life-high-rise-straight-jeans.jsp?color=Medium%20Wash","Rated 3.8 out of 5 stars","3.8","()","649"
"https://www.kohls.com/product/prd-7932539/womens-simply-vera-vera-wang-mid-rise-palazzo-denim-pants.jsp?color=Modern%20White","https://media.kohlsimg.com/is/image/kohls/7932539_Modern_White?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7932539_Rumi_Indigo_Rinse_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7932539_Modern_White_sw?wid=24&hei=24&op_sharpen=1","Women's Simply Vera Vera Wang Mid-Rise Palazzo Denim Pants","$39.99","$49.99 Reg.","https://www.kohls.com/product/prd-7932539/womens-simply-vera-vera-wang-mid-rise-palazzo-denim-pants.jsp?color=Modern%20White","Rated 4.7 out of 5 stars","4.7","()","3"
"https://www.kohls.com/product/prd-7536704/womens-sonoma-goods-for-life-high-rise-super-drapey-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7536704?wid=342&hei=342&op_sharpen=1","","","","","Women's Sonoma Goods For Life® High-Rise Super Drapey Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7536704/womens-sonoma-goods-for-life-high-rise-super-drapey-jeans.jsp","Rated 3.9 out of 5 stars","3.9","()","60"
"https://www.kohls.com/product/prd-7516515/juniors-so-mid-rise-pull-on-barrel-jeans.jsp?color=Light","https://media.kohlsimg.com/is/image/kohls/7516515_Light?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7516515_Dark_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7516515_Medium_Dark_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7516515_Light_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® Mid Rise Pull-On Barrel Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7516515/juniors-so-mid-rise-pull-on-barrel-jeans.jsp?color=Light","Rated 4.7 out of 5 stars","4.7","()","58"
"https://www.kohls.com/product/prd-7988845/juniors-so-low-rise-ultra-wide-leg-jeans.jsp?color=Dark","https://media.kohlsimg.com/is/image/kohls/7988845_Dark?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7988845_Fresh_Light_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7988845_Medium_Marble_Dest_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7988845_Dark_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® Low Rise Ultra Wide Leg Jeans","$31.99","$39.99 Reg.","","","","",""
"https://www.kohls.com/product/prd-7922007/womens-sonoma-goods-for-life-high-rise-barrel-ankle-jeans.jsp?color=Tame%20Yellow","https://media.kohlsimg.com/is/image/kohls/7922007_Tame_Yellow?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7922007_Ballerina_Dance_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7922007_Tame_Yellow_sw?wid=24&hei=24&op_sharpen=1","Women's Sonoma Goods For Life® High Rise Barrel Ankle Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7922007/womens-sonoma-goods-for-life-high-rise-barrel-ankle-jeans.jsp?color=Tame%20Yellow","Rated 4.5 out of 5 stars","4.5","()","6"
"https://www.kohls.com/product/prd-2933383/juniors-so-low-rise-jeggings.jsp?color=True%20Blue","https://media.kohlsimg.com/is/image/kohls/2933383_True_Blue?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/2933383_Med_Tint_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/2933383_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/2933383_Medium_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/2933383_True_Blue_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® Low-Rise Jeggings","$11.19 - $26.39","$13.99 - $32.99","https://www.kohls.com/product/prd-2933383/juniors-so-low-rise-jeggings.jsp?color=True%20Blue","Rated 4.2 out of 5 stars","4.2","()","1352"
"https://www.kohls.com/product/prd-7914544/womens-apt-9-tummy-control-bootcut-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7914544?wid=342&hei=342&op_sharpen=1","","","","","Women's Apt. 9® Tummy Control Bootcut Jeans","$39.99","$49.99 Reg.","https://www.kohls.com/product/prd-7914544/womens-apt-9-tummy-control-bootcut-jeans.jsp","Rated 4 out of 5 stars","4.0","()","5"
"https://www.kohls.com/product/prd-7898681/womens-sonoma-goods-for-life-high-rise-wide-leg-pull-on-jeans.jsp?color=Medium%20Wash","https://media.kohlsimg.com/is/image/kohls/7898681_Medium_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7898681_Super_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7898681_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's Sonoma Goods For Life® High Rise Wide Leg Pull On Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7898681/womens-sonoma-goods-for-life-high-rise-wide-leg-pull-on-jeans.jsp?color=Medium%20Wash","Rated 4.6 out of 5 stars","4.6","()","7"
"https://www.kohls.com/product/prd-7706385/womens-sonoma-goods-for-life-mid-rise-pull-on-skinny-jeans.jsp?color=Medium%20Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/7706385_Medium_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7706385_Rinse_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7706385_Medium_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's Sonoma Goods For Life® Mid Rise Pull On Skinny Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7706385/womens-sonoma-goods-for-life-mid-rise-pull-on-skinny-jeans.jsp?color=Medium%20Dark%20Wash","Rated 4.1 out of 5 stars","4.1","()","71"
"https://www.kohls.com/product/prd-6890300/petite-sonoma-goods-for-life-high-rise-skinny-jeans.jsp?color=Med%20Wash","https://media.kohlsimg.com/is/image/kohls/6890300_Med_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6890300_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6890300_Medium_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/6890300_Med_Wash_sw?wid=24&hei=24&op_sharpen=1","Petite Sonoma Goods For Life® High Rise Skinny Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-6890300/petite-sonoma-goods-for-life-high-rise-skinny-jeans.jsp?color=Med%20Wash","Rated 3.9 out of 5 stars","3.9","()","1011"
"https://www.kohls.com/product/prd-7993724/womens-lc-lauren-conrad-super-high-rise-slim-jeans.jsp?color=Allison%20Wa","https://media.kohlsimg.com/is/image/kohls/7993724_Allison_Wa?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7993724_Lc_Willow_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7993724_Allison_Wa_sw?wid=24&hei=24&op_sharpen=1","Women's LC Lauren Conrad Super High Rise Slim Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7993724/womens-lc-lauren-conrad-super-high-rise-slim-jeans.jsp?color=Allison%20Wa","Rated 4.3 out of 5 stars","4.3","()","3"
"https://www.kohls.com/product/prd-7589604/juniors-so-high-rise-stretch-flare-jeans.jsp?color=Dark","https://media.kohlsimg.com/is/image/kohls/7589604_Dark?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7589604_Light_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7589604_Medium_Blue_Destruct_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7589604_Dark_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® High Rise Stretch Flare Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7589604/juniors-so-high-rise-stretch-flare-jeans.jsp?color=Dark","Rated 4.6 out of 5 stars","4.6","()","5"
"https://www.kohls.com/product/prd-7378086/juniors-so-curvy-low-rise-baggy-jeans.jsp?color=Light%20Destructed","https://media.kohlsimg.com/is/image/kohls/7378086_Light_Destructed?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7378086_Dark_Tint_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7378086_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7378086_Dark_Blue_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7378086_Light_Destructed_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® Curvy Low Rise Baggy Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7378086/juniors-so-curvy-low-rise-baggy-jeans.jsp?color=Light%20Destructed","Rated 4.1 out of 5 stars","4.1","()","28"
"https://www.kohls.com/product/prd-6881030/womens-sonoma-goods-for-life-mid-rise-skinny-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/6881030_Black?wid=342&hei=342&op_sharpen=1","","","","","Women's Sonoma Goods For Life® Mid Rise Skinny Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-6881030/womens-sonoma-goods-for-life-mid-rise-skinny-jeans.jsp","Rated 3.7 out of 5 stars","3.7","()","253"
"https://www.kohls.com/product/prd-7549080/womens-lc-lauren-conrad-high-rise-skinny-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7549080?wid=342&hei=342&op_sharpen=1","","","","","Women's LC Lauren Conrad High Rise Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7549080/womens-lc-lauren-conrad-high-rise-skinny-jeans.jsp","Rated 4.6 out of 5 stars","4.6","()","45"
"https://www.kohls.com/product/prd-7786610/womens-apt-9-tummy-control-bootcut-jeans.jsp?color=Dark%20Pocket%20Stitch","https://media.kohlsimg.com/is/image/kohls/7786610_Dark_Pocket_Stitch?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7786610_Potassium_Embellished_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7786610_Black_Wash_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7786610_Dark_Pocket_Stitch_sw?wid=24&hei=24&op_sharpen=1","Women's Apt. 9® Tummy Control Bootcut Jeans","$39.99","$49.99 Reg.","https://www.kohls.com/product/prd-7786610/womens-apt-9-tummy-control-bootcut-jeans.jsp?color=Dark%20Pocket%20Stitch","Rated 4.2 out of 5 stars","4.2","()","59"
"https://www.kohls.com/product/prd-6382432/juniors-so-high-rise-pull-on-straight-jeans.jsp?color=Medium%20Dark%20Acid","https://media.kohlsimg.com/is/image/kohls/6382432_Medium_Dark_Acid?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6382432_Dark_Indigo_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/6382432_Medium_Dark_Acid_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® High Rise Pull-On Straight Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-6382432/juniors-so-high-rise-pull-on-straight-jeans.jsp?color=Medium%20Dark%20Acid","Rated 4.6 out of 5 stars","4.6","()","297"
"https://www.kohls.com/product/prd-7945664/womens-croft-barrow-modern-denim-straight-leg-jeans.jsp?color=Medium%20Wash","https://media.kohlsimg.com/is/image/kohls/7945664_Medium_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7945664_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7945664_Mineral_Black_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7945664_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's Croft & Barrow® Modern Denim Straight Leg Jeans","$29.59","$36.99 Reg.","https://www.kohls.com/product/prd-7945664/womens-croft-barrow-modern-denim-straight-leg-jeans.jsp?color=Medium%20Wash","Rated 3.4 out of 5 stars","3.4","()","5"
"https://www.kohls.com/product/prd-7914543/womens-apt-9-tummy-control-bootcut-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7914543?wid=342&hei=342&op_sharpen=1","","","","","Women's Apt. 9 Tummy Control Bootcut Jeans","$39.99","$49.99 Reg.","https://www.kohls.com/product/prd-7914543/womens-apt-9-tummy-control-bootcut-jeans.jsp","Rated 4.3 out of 5 stars","4.3","()","3"
"https://www.kohls.com/product/prd-7870605/womens-lc-lauren-conrad-super-high-rise-wide-leg-ankle-jeans-with-raw-hem.jsp","https://media.kohlsimg.com/is/image/kohls/7870605_Medium_Blue_Wash?wid=342&hei=342&op_sharpen=1","","","","","Women's LC Lauren Conrad Super High Rise Wide Leg Ankle Jeans With Raw Hem","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7870605/womens-lc-lauren-conrad-super-high-rise-wide-leg-ankle-jeans-with-raw-hem.jsp","Rated 4.8 out of 5 stars","4.8","()","15"
"https://www.kohls.com/product/prd-8027282/womens-lc-lauren-conrad-ultra-high-rise-straight-ankle-jeans-with-raw-hem.jsp?color=Superlight%20Wash","https://media.kohlsimg.com/is/image/kohls/8027282_Superlight_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/8027282_Valor_Green_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/8027282_Superlight_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's LC Lauren Conrad Ultra High Rise Straight Ankle Jeans With Raw Hem","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-8027282/womens-lc-lauren-conrad-ultra-high-rise-straight-ankle-jeans-with-raw-hem.jsp?color=Superlight%20Wash","Rated 4.5 out of 5 stars","4.5","()","2"
"https://www.kohls.com/product/prd-6375574/juniors-so-high-rise-90s-bootcut-jeans.jsp?color=Light%20Destructed","https://media.kohlsimg.com/is/image/kohls/6375574_Light_Destructed?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6375574_Marbled_Medium_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6375574_Lite_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6375574_Dark_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6375574_Light_Destructed_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® High-Rise '90s Bootcut Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-6375574/juniors-so-high-rise-90s-bootcut-jeans.jsp?color=Light%20Destructed","Rated 4.2 out of 5 stars","4.2","()","80"
"https://www.kohls.com/product/prd-7914558/plus-size-apt-9-mid-rise-light-wash-denim-capri-pants.jsp","https://media.kohlsimg.com/is/image/kohls/7914558?wid=342&hei=342&op_sharpen=1","","","","","Plus Size Apt. 9® Mid Rise Light Wash Denim Capri Pants","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7914558/plus-size-apt-9-mid-rise-light-wash-denim-capri-pants.jsp","Rated 5 out of 5 stars","5.0","()","1"
"https://www.kohls.com/product/prd-7623459/plus-size-sonoma-goods-for-life-curvy-mid-rise-bootcut-jeans.jsp?color=Medium%20Blue%20Wash","https://media.kohlsimg.com/is/image/kohls/7623459_Medium_Blue_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7623459_Deep_Blue_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7623459_Bright_Medium_Blue_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7623459_Medium_Blue_Wash_sw?wid=24&hei=24&op_sharpen=1","Plus Size Sonoma Goods For Life® Curvy Mid-Rise Bootcut Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-7623459/plus-size-sonoma-goods-for-life-curvy-mid-rise-bootcut-jeans.jsp?color=Medium%20Blue%20Wash","Rated 3.7 out of 5 stars","3.7","()","93"
"https://www.kohls.com/product/prd-7872054/plus-size-sonoma-goods-for-life-mid-rise-relaxed-boyfriend-jeans.jsp?color=Bright%20Medium%20Wash","https://media.kohlsimg.com/is/image/kohls/7872054_Bright_Medium_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7872054_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7872054_Vintage_Wash_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7872054_Bright_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7872054/plus-size-sonoma-goods-for-life-mid-rise-relaxed-boyfriend-jeans.jsp?color=Bright%20Medium%20Wash","Rated 4.2 out of 5 stars","4.2","()","23"
"https://www.kohls.com/product/prd-7914556/plus-size-apt-9-mid-rise-denim-capri-pants.jsp","https://media.kohlsimg.com/is/image/kohls/7914556?wid=342&hei=342&op_sharpen=1","","","","","Plus Size Apt. 9® Mid Rise Denim Capri Pants","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7914556/plus-size-apt-9-mid-rise-denim-capri-pants.jsp","Rated 5 out of 5 stars","5.0","()","4"
"https://www.kohls.com/product/prd-6120479/petite-simply-vera-vera-wang-power-stretch-core-skinny-jeans.jsp?color=Scenic%20Route%20Light%20Med","https://media.kohlsimg.com/is/image/kohls/6120479_Scenic_Route_Light_Med?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6120479_Celeste_Dark_Indigo_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/6120479_Scenic_Route_Light_Med_sw?wid=24&hei=24&op_sharpen=1","Petite Simply Vera Vera Wang Power Stretch Core Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-6120479/petite-simply-vera-vera-wang-power-stretch-core-skinny-jeans.jsp?color=Scenic%20Route%20Light%20Med","Rated 3.8 out of 5 stars","3.8","()","43"
"https://www.kohls.com/product/prd-6879067/plus-size-sonoma-goods-for-life-high-rise-curvy-skinny-jeans.jsp?color=Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/6879067_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6879067_Med_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/6879067_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Plus Size Sonoma Goods For Life® High Rise Curvy Skinny Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-6879067/plus-size-sonoma-goods-for-life-high-rise-curvy-skinny-jeans.jsp?color=Dark%20Wash","Rated 4 out of 5 stars","4.0","()","443"
"https://www.kohls.com/product/prd-7706375/womens-sonoma-goods-for-life-mid-rise-wide-leg-seamed-jeans.jsp?color=Medium%20Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/7706375_Medium_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7706375_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7706375_Medium_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's Sonoma Goods For Life® Mid Rise Wide Leg Seamed Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7706375/womens-sonoma-goods-for-life-mid-rise-wide-leg-seamed-jeans.jsp?color=Medium%20Dark%20Wash","Rated 3.8 out of 5 stars","3.8","()","64"
"https://www.kohls.com/product/prd-6125702/womens-lc-lauren-conrad-midrise-skinny-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/6125702_Ada_Wash?wid=342&hei=342&op_sharpen=1","","","","","Women's LC Lauren Conrad Midrise Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-6125702/womens-lc-lauren-conrad-midrise-skinny-jeans.jsp","Rated 4.2 out of 5 stars","4.2","()","332"
