retailer,product_id,product_name,brand,color,sale_price,regular_price,on_sale,material,stretch,rise,fit,url,description
Kohls,7562473,Juniors' SO® High Rise Baggy Wide Leg Jeans,SO,Vintage Medium Dest,,39.99,,"Cotton, lyocell, spandex",Yes,High rise sits below the natural waistline,Baggy,https://www.kohls.com/product/prd-7562473/,Juniors' SO® High Rise Baggy Wide Leg Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Tinted Dark,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Clean Dark,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Light Vintage,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Vintage Medium,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Light Destructed,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Medium Destructed,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,True Black,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Medium Light,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Dark,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Light Blue,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,6098823,Juniors' SO® High-Rise '90s Straight Jeans,SO,Medium Acid,25.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6098823/,Juniors' SO® High-Rise '90s Straight Jeans
Kohls,7863245,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans,Croft & Barrow,Rinse Wash,29.99,34.99,true,"Body: cotton, rayon, spandex",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7863245/,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans
Kohls,7863245,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans,Croft & Barrow,Medium Wash,29.99,34.99,true,"Body: cotton, rayon, spandex",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7863245/,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans
Kohls,7863245,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans,Croft & Barrow,Mineral Black,29.99,34.99,true,"Body: cotton, rayon, spandex",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7863245/,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans
Kohls,7863245,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans,Croft & Barrow,Graceful Beige,29.99,34.99,true,"Body: cotton, rayon, spandex",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7863245/,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans
Kohls,7863245,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans,Croft & Barrow,Dark Wash,29.99,34.99,true,"Body: cotton, rayon, spandex",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7863245/,Petite Croft & Barrow® Classic Pull-On Straight Leg Jeans
Kohls,7699542,Women's Sonoma Goods For Life® High Rise Barrel Jeans,Sonoma Goods For Life,Medium Dark Wash,34.99,39.99,true,"78% Cotton, 20% recycled cotton, 2% elastane",Yes,High rise sits below the natural waistline,Barrel,https://www.kohls.com/product/prd-7699542/,Women's Sonoma Goods For Life® High Rise Barrel Jeans
Kohls,7699542,Women's Sonoma Goods For Life® High Rise Barrel Jeans,Sonoma Goods For Life,Medium Wash,34.99,39.99,true,"78% Cotton, 20% recycled cotton, 2% elastane",Yes,High rise sits below the natural waistline,Barrel,https://www.kohls.com/product/prd-7699542/,Women's Sonoma Goods For Life® High Rise Barrel Jeans
Kohls,7699542,Women's Sonoma Goods For Life® High Rise Barrel Jeans,Sonoma Goods For Life,Grey Wash,34.99,39.99,true,"78% Cotton, 20% recycled cotton, 2% elastane",Yes,High rise sits below the natural waistline,Barrel,https://www.kohls.com/product/prd-7699542/,Women's Sonoma Goods For Life® High Rise Barrel Jeans
Kohls,7709780,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean,Sonoma Goods For Life,Super Dark Wash,39.99,44.99,true,"Body: cotton, Tencel, spandex",Yes,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7709780/,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean
Kohls,7709780,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean,Sonoma Goods For Life,Festive Violet,39.99,44.99,true,"Body: cotton, Tencel, spandex",Yes,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7709780/,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean
Kohls,7709780,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean,Sonoma Goods For Life,Medium Wash,39.99,44.99,true,"Body: cotton, Tencel, spandex",Yes,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7709780/,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean
Kohls,7709780,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean,Sonoma Goods For Life,Light Wash,39.99,44.99,true,"Body: cotton, Tencel, spandex",Yes,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7709780/,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean
Kohls,7709780,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean,Sonoma Goods For Life,Ecru,39.99,44.99,true,"Body: cotton, Tencel, spandex",Yes,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7709780/,Women's Sonoma Goods For Life Relaxed Tie Waist Mid Rise Wide Leg Jean
Kohls,6662137,Juniors' SO® High Rise Cargo Jogger Jeans,SO,Light,,39.99,,"68% lyocell, 28% recycled polyester, 3% rayon, 1% spandex",Yes,High rise sits below the natural waistline,,https://www.kohls.com/product/prd-6662137/,Juniors' SO® High Rise Cargo Jogger Jeans
Kohls,6662137,Juniors' SO® High Rise Cargo Jogger Jeans,SO,Tinted Wash,,39.99,,"68% lyocell, 28% recycled polyester, 3% rayon, 1% spandex",Yes,High rise sits below the natural waistline,,https://www.kohls.com/product/prd-6662137/,Juniors' SO® High Rise Cargo Jogger Jeans
Kohls,6662137,Juniors' SO® High Rise Cargo Jogger Jeans,SO,Dark,,39.99,,"68% lyocell, 28% recycled polyester, 3% rayon, 1% spandex",Yes,High rise sits below the natural waistline,,https://www.kohls.com/product/prd-6662137/,Juniors' SO® High Rise Cargo Jogger Jeans
Kohls,6662137,Juniors' SO® High Rise Cargo Jogger Jeans,SO,Clean Light Wash,,39.99,,"68% lyocell, 28% recycled polyester, 3% rayon, 1% spandex",Yes,High rise sits below the natural waistline,,https://www.kohls.com/product/prd-6662137/,Juniors' SO® High Rise Cargo Jogger Jeans
Kohls,6662137,Juniors' SO® High Rise Cargo Jogger Jeans,SO,Black Luxe,,39.99,,"68% lyocell, 28% recycled polyester, 3% rayon, 1% spandex",Yes,High rise sits below the natural waistline,,https://www.kohls.com/product/prd-6662137/,Juniors' SO® High Rise Cargo Jogger Jeans
Kohls,7668499,Women's LC Lauren Conrad High Rise Cropped Kickflare Jeans,LC Lauren Conrad,Lc Willow Wash,39.99,44.99,true,"Cotton, polyester, Lycra spandex",Yes,High rise sits below the natural waistline,flare,https://www.kohls.com/product/prd-7668499/,Women's LC Lauren Conrad High Rise Cropped Kickflare Jeans
Kohls,7668499,Women's LC Lauren Conrad High Rise Cropped Kickflare Jeans,LC Lauren Conrad,Black,39.99,44.99,true,"Cotton, polyester, Lycra spandex",Yes,High rise sits below the natural waistline,flare,https://www.kohls.com/product/prd-7668499/,Women's LC Lauren Conrad High Rise Cropped Kickflare Jeans
Kohls,7668499,Women's LC Lauren Conrad High Rise Cropped Kickflare Jeans,LC Lauren Conrad,Allison Wa,39.99,44.99,true,"Cotton, polyester, Lycra spandex",Yes,High rise sits below the natural waistline,flare,https://www.kohls.com/product/prd-7668499/,Women's LC Lauren Conrad High Rise Cropped Kickflare Jeans
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Medium Dark,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Dark,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Dark Destructed,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Clean Black,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Superlight,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Medium Clean,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Black Destructed,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Medium Wash,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Medium,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,3741815,Juniors' SO® High-Rise Jeggings,SO,Black Wash,19.59,27.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-3741815/,Juniors' SO® High-Rise Jeggings
Kohls,7928803,Women's Nine West 5-Pocket Wide Leg Jeans,Nine West,Medium Wash,,49.99,,Denim construction,No,Midrise sits on the high hip,Wide Leg,https://www.kohls.com/product/prd-7928803/,Women's Nine West 5-Pocket Wide Leg Jeans
Kohls,7928803,Women's Nine West 5-Pocket Wide Leg Jeans,Nine West,Dark Rinse Blast,,49.99,,Denim construction,No,Midrise sits on the high hip,Wide Leg,https://www.kohls.com/product/prd-7928803/,Women's Nine West 5-Pocket Wide Leg Jeans
Kohls,4950590,Women's LC Lauren Conrad Feel Good High-Waist Super Skinny Jeans,LC Lauren Conrad,Black Rinse,27.99,39.99,true,Distressed denim construction,Yes,,Skinny,https://www.kohls.com/product/prd-4950590/,Women's LC Lauren Conrad Feel Good High-Waist Super Skinny Jeans
Kohls,4950590,Women's LC Lauren Conrad Feel Good High-Waist Super Skinny Jeans,LC Lauren Conrad,Dark Rinse,27.99,39.99,true,Distressed denim construction,Yes,,Skinny,https://www.kohls.com/product/prd-4950590/,Women's LC Lauren Conrad Feel Good High-Waist Super Skinny Jeans
Kohls,4950590,Women's LC Lauren Conrad Feel Good High-Waist Super Skinny Jeans,LC Lauren Conrad,Medium Rinse Delia,27.99,39.99,true,Distressed denim construction,Yes,,Skinny,https://www.kohls.com/product/prd-4950590/,Women's LC Lauren Conrad Feel Good High-Waist Super Skinny Jeans
Kohls,4950590,Women's LC Lauren Conrad Feel Good High-Waist Super Skinny Jeans,LC Lauren Conrad,Dark Rinse Athens,27.99,39.99,true,Distressed denim construction,Yes,,Skinny,https://www.kohls.com/product/prd-4950590/,Women's LC Lauren Conrad Feel Good High-Waist Super Skinny Jeans
Kohls,7976981,Women's Sonoma Goods For Life® High Rise Trouser Ankle Jeans,Sonoma Goods For Life,Light Wash,39.99,44.99,true,Denim construction,No,Stylish high rise design,,https://www.kohls.com/product/prd-7976981/,Women's Sonoma Goods For Life® High Rise Trouser Ankle Jeans
Kohls,7976981,Women's Sonoma Goods For Life® High Rise Trouser Ankle Jeans,Sonoma Goods For Life,Ekon Beige,39.99,44.99,true,Denim construction,No,Stylish high rise design,,https://www.kohls.com/product/prd-7976981/,Women's Sonoma Goods For Life® High Rise Trouser Ankle Jeans
Kohls,7976981,Women's Sonoma Goods For Life® High Rise Trouser Ankle Jeans,Sonoma Goods For Life,White,39.99,44.99,true,Denim construction,No,Stylish high rise design,,https://www.kohls.com/product/prd-7976981/,Women's Sonoma Goods For Life® High Rise Trouser Ankle Jeans
Kohls,7976981,Women's Sonoma Goods For Life® High Rise Trouser Ankle Jeans,Sonoma Goods For Life,Dark Wash,39.99,44.99,true,Denim construction,No,Stylish high rise design,,https://www.kohls.com/product/prd-7976981/,Women's Sonoma Goods For Life® High Rise Trouser Ankle Jeans
Kohls,7442911,Juniors' SO® Curvy Low-Rise Bootcut Jeans,SO,Light,,32.99,,Super stretch denim construction,Yes,Low rise sits on the hip,Bootcut,https://www.kohls.com/product/prd-7442911/,Juniors' SO® Curvy Low-Rise Bootcut Jeans
Kohls,7442911,Juniors' SO® Curvy Low-Rise Bootcut Jeans,SO,Black,,32.99,,Super stretch denim construction,Yes,Low rise sits on the hip,Bootcut,https://www.kohls.com/product/prd-7442911/,Juniors' SO® Curvy Low-Rise Bootcut Jeans
Kohls,7442911,Juniors' SO® Curvy Low-Rise Bootcut Jeans,SO,Med Clean,,32.99,,Super stretch denim construction,Yes,Low rise sits on the hip,Bootcut,https://www.kohls.com/product/prd-7442911/,Juniors' SO® Curvy Low-Rise Bootcut Jeans
Kohls,7442911,Juniors' SO® Curvy Low-Rise Bootcut Jeans,SO,Lite,,32.99,,Super stretch denim construction,Yes,Low rise sits on the hip,Bootcut,https://www.kohls.com/product/prd-7442911/,Juniors' SO® Curvy Low-Rise Bootcut Jeans
Kohls,7442911,Juniors' SO® Curvy Low-Rise Bootcut Jeans,SO,Dark Destructed,,32.99,,Super stretch denim construction,Yes,Low rise sits on the hip,Bootcut,https://www.kohls.com/product/prd-7442911/,Juniors' SO® Curvy Low-Rise Bootcut Jeans
Kohls,7442911,Juniors' SO® Curvy Low-Rise Bootcut Jeans,SO,Dark Wash,,32.99,,Super stretch denim construction,Yes,Low rise sits on the hip,Bootcut,https://www.kohls.com/product/prd-7442911/,Juniors' SO® Curvy Low-Rise Bootcut Jeans
Kohls,7898432,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans,LC Lauren Conrad,Dark Blue Wash,39.99,44.99,true,"79% Cotton, 19% recycled polyester, 2% lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-7898432/,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans
Kohls,7898432,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans,LC Lauren Conrad,Bright Light Blue,39.99,44.99,true,"79% Cotton, 19% recycled polyester, 2% lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-7898432/,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans
Kohls,7898432,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans,LC Lauren Conrad,Stone White,39.99,44.99,true,"79% Cotton, 19% recycled polyester, 2% lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-7898432/,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans
Kohls,7898432,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans,LC Lauren Conrad,Dusty Pink,39.99,44.99,true,"79% Cotton, 19% recycled polyester, 2% lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-7898432/,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans
Kohls,7898432,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans,LC Lauren Conrad,Valor Green,39.99,44.99,true,"79% Cotton, 19% recycled polyester, 2% lycra",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-7898432/,Women's LC Lauren Conrad High Rise 5-Pocket Skinny Ankle Jeans
Kohls,7817104,Plus Size LC Lauren Conrad Super High Rise True Straight Jeans,LC Lauren Conrad,Lc Romelle Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7817104/,Plus Size LC Lauren Conrad Super High Rise True Straight Jeans
Kohls,7817104,Plus Size LC Lauren Conrad Super High Rise True Straight Jeans,LC Lauren Conrad,Light Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7817104/,Plus Size LC Lauren Conrad Super High Rise True Straight Jeans
Kohls,5010153,Petite Nine West Midrise Straight-Leg Jeans,Nine West,Alana Wash,,39.99,,Denim construction,No,Midrise,Straight,https://www.kohls.com/product/prd-5010153/,Petite Nine West Midrise Straight-Leg Jeans
Kohls,5010153,Petite Nine West Midrise Straight-Leg Jeans,Nine West,Black,,39.99,,Denim construction,No,Midrise,Straight,https://www.kohls.com/product/prd-5010153/,Petite Nine West Midrise Straight-Leg Jeans
Kohls,5010153,Petite Nine West Midrise Straight-Leg Jeans,Nine West,Rinse Wash Blast,,39.99,,Denim construction,No,Midrise,Straight,https://www.kohls.com/product/prd-5010153/,Petite Nine West Midrise Straight-Leg Jeans
Kohls,5010153,Petite Nine West Midrise Straight-Leg Jeans,Nine West,White Knight,,39.99,,Denim construction,No,Midrise,Straight,https://www.kohls.com/product/prd-5010153/,Petite Nine West Midrise Straight-Leg Jeans
Kohls,5010153,Petite Nine West Midrise Straight-Leg Jeans,Nine West,Medium Wash Blast,,39.99,,Denim construction,No,Midrise,Straight,https://www.kohls.com/product/prd-5010153/,Petite Nine West Midrise Straight-Leg Jeans
Kohls,8017233,Women's Croft & Barrow® Pull-On Knit Denim Pants,Croft & Barrow,Medium Dark Wash,,36.99,,Soft denim knit fabric,No,Midrise sits on the high hip,,https://www.kohls.com/product/prd-8017233/,Women's Croft & Barrow® Pull-On Knit Denim Pants
Kohls,8017233,Women's Croft & Barrow® Pull-On Knit Denim Pants,Croft & Barrow,Dark Wash,,36.99,,Soft denim knit fabric,No,Midrise sits on the high hip,,https://www.kohls.com/product/prd-8017233/,Women's Croft & Barrow® Pull-On Knit Denim Pants
Kohls,7964489,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans,SO,Medium,,39.99,,Denim,No,High rise baggy wide leg design,Baggy,https://www.kohls.com/product/prd-7964489/,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans
Kohls,7964489,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans,SO,Washed Black,,39.99,,Denim,No,High rise baggy wide leg design,Baggy,https://www.kohls.com/product/prd-7964489/,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans
Kohls,7964489,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans,SO,Bright Medium,,39.99,,Denim,No,High rise baggy wide leg design,Baggy,https://www.kohls.com/product/prd-7964489/,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans
Kohls,7964489,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans,SO,Dark Indigo,,39.99,,Denim,No,High rise baggy wide leg design,Baggy,https://www.kohls.com/product/prd-7964489/,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans
Kohls,7964489,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans,SO,Light,,39.99,,Denim,No,High rise baggy wide leg design,Baggy,https://www.kohls.com/product/prd-7964489/,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans
Kohls,7964489,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans,SO,Marbled Light,,39.99,,Denim,No,High rise baggy wide leg design,Baggy,https://www.kohls.com/product/prd-7964489/,Juniors' SO® Curvy High Rise Baggy Wide Leg Jeans
Kohls,7898502,Women's LC Lauren Conrad Super High Rise Flare Jeans,LC Lauren Conrad,Unknown,39.99,44.99,true,"Body: cotton, elastane, lycra sateen",Yes,Super high rise sits on the natural waistline,Flare,https://www.kohls.com/product/prd-7898502/,Women's LC Lauren Conrad Super High Rise Flare Jeans
Kohls,7914545,Women's Apt. 9® Tummy Control Bootcut Jeans,Apt. 9,Unknown,39.99,49.99,true,Denim construction,No,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7914545/,Women's Apt. 9® Tummy Control Bootcut Jeans
Kohls,3767104,Women's Simply Vera Vera Wang Power Stretch Core Skinny Jeans,Simply Vera Vera Wang,Scenic Route Light Med,39.99,44.99,true,Denim construction,No,,Skinny,https://www.kohls.com/product/prd-3767104/,Women's Simply Vera Vera Wang Power Stretch Core Skinny Jeans
Kohls,3767104,Women's Simply Vera Vera Wang Power Stretch Core Skinny Jeans,Simply Vera Vera Wang,Celeste Dark Indigo,39.99,44.99,true,Denim construction,No,,Skinny,https://www.kohls.com/product/prd-3767104/,Women's Simply Vera Vera Wang Power Stretch Core Skinny Jeans
Kohls,3767104,Women's Simply Vera Vera Wang Power Stretch Core Skinny Jeans,Simply Vera Vera Wang,Black Night,39.99,44.99,true,Denim construction,No,,Skinny,https://www.kohls.com/product/prd-3767104/,Women's Simply Vera Vera Wang Power Stretch Core Skinny Jeans
Kohls,6877938,Women's Sonoma Goods For Life® High Rise Curvy Skinny Jeans,Sonoma Goods For Life,Dark Wash,22.74,34.99,true,"52% cotton, 20% recycled cotton, 26% polyester, 2% elastane",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6877938/,Women's Sonoma Goods For Life® High Rise Curvy Skinny Jeans
Kohls,6877938,Women's Sonoma Goods For Life® High Rise Curvy Skinny Jeans,Sonoma Goods For Life,Medium Light Wash,22.74,34.99,true,"52% cotton, 20% recycled cotton, 26% polyester, 2% elastane",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6877938/,Women's Sonoma Goods For Life® High Rise Curvy Skinny Jeans
Kohls,6877938,Women's Sonoma Goods For Life® High Rise Curvy Skinny Jeans,Sonoma Goods For Life,Dark Rinse Wash,22.74,34.99,true,"52% cotton, 20% recycled cotton, 26% polyester, 2% elastane",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6877938/,Women's Sonoma Goods For Life® High Rise Curvy Skinny Jeans
Kohls,6877938,Women's Sonoma Goods For Life® High Rise Curvy Skinny Jeans,Sonoma Goods For Life,Medium Wash,22.74,34.99,true,"52% cotton, 20% recycled cotton, 26% polyester, 2% elastane",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6877938/,Women's Sonoma Goods For Life® High Rise Curvy Skinny Jeans
Kohls,7879406,Petite LC Lauren Conrad Super High Rise True Straight Jeans,LC Lauren Conrad,Light Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7879406/,Petite LC Lauren Conrad Super High Rise True Straight Jeans
Kohls,7879406,Petite LC Lauren Conrad Super High Rise True Straight Jeans,LC Lauren Conrad,Med Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7879406/,Petite LC Lauren Conrad Super High Rise True Straight Jeans
Kohls,7879406,Petite LC Lauren Conrad Super High Rise True Straight Jeans,LC Lauren Conrad,Lc Willow Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7879406/,Petite LC Lauren Conrad Super High Rise True Straight Jeans
Kohls,7879406,Petite LC Lauren Conrad Super High Rise True Straight Jeans,LC Lauren Conrad,Lc Romelle Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Straight,https://www.kohls.com/product/prd-7879406/,Petite LC Lauren Conrad Super High Rise True Straight Jeans
Kohls,7626875,Plus Size Sonoma Goods For Life® High-Rise Straight Jeans,Sonoma Goods For Life,Dark Wash,29.99,34.99,true,"Cotton, elastane",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7626875/,Plus Size Sonoma Goods For Life® High-Rise Straight Jeans
Kohls,7626875,Plus Size Sonoma Goods For Life® High-Rise Straight Jeans,Sonoma Goods For Life,Bright Dark Wash,29.99,34.99,true,"Cotton, elastane",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7626875/,Plus Size Sonoma Goods For Life® High-Rise Straight Jeans
Kohls,7626875,Plus Size Sonoma Goods For Life® High-Rise Straight Jeans,Sonoma Goods For Life,Medium Wash,29.99,34.99,true,"Cotton, elastane",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-7626875/,Plus Size Sonoma Goods For Life® High-Rise Straight Jeans
Kohls,7932539,Women's Simply Vera Vera Wang Mid-Rise Palazzo Denim Pants,Simply Vera Vera Wang,Modern White,,49.99,,"Cotton, lyocell, spandex",Yes,Midrise sits on the high hip,,https://www.kohls.com/product/prd-7932539/,Women's Simply Vera Vera Wang Mid-Rise Palazzo Denim Pants
Kohls,7932539,Women's Simply Vera Vera Wang Mid-Rise Palazzo Denim Pants,Simply Vera Vera Wang,Rumi Indigo Rinse,,49.99,,"Cotton, lyocell, spandex",Yes,Midrise sits on the high hip,,https://www.kohls.com/product/prd-7932539/,Women's Simply Vera Vera Wang Mid-Rise Palazzo Denim Pants
Kohls,7536704,Women's Sonoma Goods For Life® High-Rise Super Drapey Jeans,Sonoma Goods For Life,Unknown,34.99,39.99,true,Denim construction,No,High rise sits below the natural waistline,,https://www.kohls.com/product/prd-7536704/,Women's Sonoma Goods For Life® High-Rise Super Drapey Jeans
