retailer,product_id,product_name,brand,color,sale_price,regular_price,on_sale,percent_off,url,description
Macys,25169432,"Women's High-Rise Flare-Leg Jeans, Macy's Exclusive ",And Now This,Ecru Stripe,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25169432,Elongate your silhouette and channel an effortlessly cool look in these high-rise flare-leg jeans from And Now This.
Macys,25169434,"Women's High-Rise Flare Jeans, Macy's Exclusive",And Now This,Lt Wash,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25169434,"Ripped for a carefree attitude and flared for a dynamic fit, these And Now This jeans are your new go-to pair."
Macys,25180562,"Women's Twisted-Seam Acid-Wash Jeans, Macy's Exclusive",Bar III,Acid Wash,41.65,59.5,true,30,https://www.macys.com/shop/product/?ID=25180562,"Cool, twisted seams shape these high-rise jeans from Bar III, finished in an acid wash that's straight out of the 80s."
Macys,25182776,"Women's High-Rise Tie-Waist Denim Jeans, Macy's Exclusive ",And Now This,Dark Denim,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25182776,"Define your waist and elevate your denim game with these women's high-rise jeans, featuring chic patch pockets for a classic look."
Macys,25216204,"Petite High-Rise Shaping Cropped Wide-Leg Jeans, Macy's Exclusive",Style & Co,Summit Wash,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216204,"Offering an easy, laid-back feel to everyday wear, these Style & Co jeans feature a wide-leg, cropped silhouette and high-rise waistband for a trend-forward look. Specialized shaping denim provides su"
Macys,25216205,"Petite Cropped Wide-Leg Jeans, Macy's Exclusive",Style & Co,Cruz Wash,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216205,"Bring a fresh look to everyday wear with these Style & Co cropped jeans, featuring high-stretch fabric that moves with you while providing a secure, supportive fit. The wide-leg design promotes a rela"
Macys,25216206,"Petite High-Rise Cropped Wide-Leg Jeans, Macy's Exclusive",Style & Co,Bright White,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216206,"Polished charm defines these elegant Style & Co cropped jeans, featuring a high-rise waist and wide-leg-opening for a balanced, flattering profile. High-stretch cotton-blend denim supports all-day wea"
Macys,25216206,"Petite High-Rise Cropped Wide-Leg Jeans, Macy's Exclusive",Style & Co,Stonewood,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216206,"Polished charm defines these elegant Style & Co cropped jeans, featuring a high-rise waist and wide-leg-opening for a balanced, flattering profile. High-stretch cotton-blend denim supports all-day wea"
Macys,25216207,"Petite High-Rise Shaping Bermuda Shorts, Macy's Exclusive",Style & Co,Scout Wash,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=25216207,"Bring a fresh look to everyday wear with these Style & Co bermuda shorts, featuring high-stretch denim and a high-rise waist that provides a supportive, flexible fit. Faux front pockets maintain a smo"
Macys,25216211,"Plus Size Wide-Leg Cropped Jeans, Macy's Exclusive",Style & Co,Summit Wash,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216211,"Cropped so you can wear any and all of your favorite footwear, these plus size jeans from Style & Co pair easily with what's already in your closet."
Macys,25216212,"Plus Size High-Rise Shaping Cropped Jeans, Macy's Exclusive",Style & Co,White Wash,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216212,"Bring an element of ease into your closet with these pull-on pants from Style & Co. Their cropped, wide-leg silhouette adapts to whatever life has in store."
Macys,25216212,"Plus Size High-Rise Shaping Cropped Jeans, Macy's Exclusive",Style & Co,Stonewood,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216212,"Bring an element of ease into your closet with these pull-on pants from Style & Co. Their cropped, wide-leg silhouette adapts to whatever life has in store."
Macys,25216215,"Women's High Rise Pull-On Cropped Jeans, Macy's Exclusive",Style & Co,Cruz Wash,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216215,Easy pull on styling and a comfortable stretchy denim fabric makes Style & Co's high rise wide leg jeans a perfect option whenever you don't know what to wear.
Macys,25216215,"Women's High Rise Pull-On Cropped Jeans, Macy's Exclusive",Style & Co,Summit Wash,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216215,Easy pull on styling and a comfortable stretchy denim fabric makes Style & Co's high rise wide leg jeans a perfect option whenever you don't know what to wear.
Macys,25216215,"Women's High Rise Pull-On Cropped Jeans, Macy's Exclusive",Style & Co,Bright White,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216215,Easy pull on styling and a comfortable stretchy denim fabric makes Style & Co's high rise wide leg jeans a perfect option whenever you don't know what to wear.
Macys,25216215,"Women's High Rise Pull-On Cropped Jeans, Macy's Exclusive",Style & Co,Stonewood,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25216215,Easy pull on styling and a comfortable stretchy denim fabric makes Style & Co's high rise wide leg jeans a perfect option whenever you don't know what to wear.
Macys,25426047,"Petite High-Rise Tie-Waist Barrel Leg Jeans, Macy's Exclusive",And Now This,Dark Denim,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25426047,"Effortless structure defines these And Now This jeans with a relaxed barrel-leg shape and a rich dark denim finish. A waist tie offers adjustable comfort, while patch pockets and a cropped length comp"
Macys,25543134,"Women's High Rise Barrel-Leg Jeans, Macy's Exclusive",Bar III,Medium Wash,41.65,59.5,true,30,https://www.macys.com/shop/product/?ID=25543134,Update your denim rotation with the on-trend barrel-leg silhouette of these high rise jeans from Bar III.
Macys,25632884,"Women's Seamed Wide-Leg Jeans, Macy's Exclusive",And Now This,Medium Wash,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25632884,"And Now This has a pair anyone can style to fit their personal aesthetic with these wide-leg jeans. Whether you dress them up with a blouse or down with a concert T-shirt, they are always right."
Macys,25716685,"Petite High-Rise Wide-Leg Bandana Jeans, Macy's Exclusive",And Now This,Bandana Print,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25716685,"Featuring a discharge finish with a relaxed silhouette and a clean finish, these And Now This wide-leg jeans are perfect for a modern look. Crafted with a high rise and full-length fit, this style inc"
Macys,25716687,"Petite High-Rise Flare Jeans, Macy's Exclusive",And Now This,Lolly Stripe,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25716687,Modern dimension defines these And Now This jeans with a flattering high rise and side-inset flare shaping accented by a striped finish. A below-the-ankle length pairs with functional pockets and a si
Macys,25824489,"Petite Studded Wide-Leg Jeans, Macy's Exclusive",And Now This,Lorene,41.7,69.5,true,40,https://www.macys.com/shop/product/?ID=25824489,Edgy stud embellishments put the perfect finishing touch on these petite wide-leg jeans from And Now This.
Macys,26204362,"Women's High-Rise Straight Ankle Jeans, Macy's Exclusive",I.N.C. International Concepts,Cori Wash,48.65,69.5,true,30,https://www.macys.com/shop/product/?ID=26204362,"The perfect everyday pair, these ankle-length jeans from I.N.C. International Concepts feature a classic straight-leg silhouette. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold, con"
Macys,26204362,"Women's High-Rise Straight Ankle Jeans, Macy's Exclusive",I.N.C. International Concepts,Charcoal Wash,48.65,69.5,true,30,https://www.macys.com/shop/product/?ID=26204362,"The perfect everyday pair, these ankle-length jeans from I.N.C. International Concepts feature a classic straight-leg silhouette. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold, con"
Macys,26204362,"Women's High-Rise Straight Ankle Jeans, Macy's Exclusive",I.N.C. International Concepts,Bright Wht Wash,48.65,69.5,true,30,https://www.macys.com/shop/product/?ID=26204362,"The perfect everyday pair, these ankle-length jeans from I.N.C. International Concepts feature a classic straight-leg silhouette. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold, con"
Macys,26467701,"Women's High-Rise Barrel-Leg Jeans, Macy's Exclusive",I.N.C. International Concepts,Hudson Wash,44.75,89.5,true,50,https://www.macys.com/shop/product/?ID=26467701,"I.N.C. International Concepts does the barrel-leg trend right with this high-waisted pair of jeans that feature a touch of stretch. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold, c"
Macys,26645336,"Women's High-Rise Pintucked Cuffed Wide-Leg Jeans, Macy's Exclusive",I.N.C. International Concepts,Hudson Wash,79.5,79.5,false,0,https://www.macys.com/shop/product/?ID=26645336,"Update your wardrobe for spring with these on-trend, cuffed wide leg jeans from I.N.C. International Concepts.  ABOUT THE BRAND: I.N.C. is inspired by fabulous women-always bold, confident, and stylis"
Macys,26645337,"Women's High-Rise Barrel-Leg Ankle Jeans, Macy's Exclusive",I.N.C. International Concepts,Cori Wash,55.65,79.5,true,30,https://www.macys.com/shop/product/?ID=26645337,"I.N.C. International Concepts does the barrel-leg trend right with this high-waisted ankle length pair. ABOUT THE BRAND: I.N.C. is inspired by fabulous women-always bold, confident, and stylish."
Macys,26668627,"Women's High-Rise Embroidered-Cuff Crop Jeans, Exclusively at Macy's",Style & Co,Eyelet,41.92,64.5,true,35,https://www.macys.com/shop/product/?ID=26668627,"Add a touch of flair to your style with these women's high rise wide leg crop jeans from Style & Co®, featuring chic embroidered cuffs for a playful twist on a modern silhouette."
Macys,26726244,"Women's Tie-Front Wide-Leg Jeans, Macy's Exclusive",And Now This,Light Wash,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=26726244,Stylish tie-front jeans from And Now This also have an elasticized back waistband for a comfortable fit.
Macys,26726249,"Women's Seamed Cuff Wide-Leg Jeans, Macy's Exclusive",And Now This,Arvyn,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=26726249,"Your look can start off instantly effortless with these jeans from And Now This, finished with a cool, cuffed hem."
Macys,26726250,"Women's High Rise Cuffed Wide-Leg Jeans, Macy's Exclusive",And Now This,White,69.5,69.5,false,0,https://www.macys.com/shop/product/?ID=26726250,Folded cuffs and seaming details bring a fashion-forward touch to these high rise wide leg jeans from And Now This.
Macys,26865938,"Women's Cuffed Wide-Leg Jeans, Macy's Exclusive",And Now This,Railroad Stripe,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=26865938,"Railroad stripes add a classic, elevated touch to a roomy wide-leg silhouette on these And Now This jeans."
Macys,26865939,"Women's Nautical Print Barrel-Leg Jeans, Macy's Exclusive",And Now This,Nautical Print,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=26865939,A nautical inspired print brings a subtle preppy touch to these cool barrel-leg jeans from And Now This.
Macys,26865940,"Women's High-Rise Crochet-Trim Ankle Jeans, Macy's Exclusive",And Now This,Light Wash,41.7,69.5,true,40,https://www.macys.com/shop/product/?ID=26865940,"Turn heads with these women's high-rise jeans from And Now This, featuring crochet patches for a look that sets your style apart."
Macys,26865942,"Women's Tie-Waist Drapey Jeans, Macy's Exclusive",And Now This,Medium Wash,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=26865942,And Now This makes denim as easy as your favorite loungewear with a drawstring silhouette on these drapey jeans.
Macys,26865943,"Women's Tie-Waist Drapey Jeans, Macy's Exclusive",And Now This,Ecru,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=26865943,"And Now This gives you denim you can style to suit your personal taste with these easygoing jeans, featuring a drawstring waistband."
