"plp_product-image href","plp_product-card__image src","plp_zoom-image src","plp_zoom-image src 2","plp_product-image__video src","plp_zoom-image src 3","plp_zoom-image src 4","plp_zoom-image src 5","plp_zoom-image src 6","plp_zoom-image src 7","badgeOverlayWrapper src","fds__card-copy","fds__core-web-price-small","fds__merchandising-marketing-flag","plp_zoom-image src 8","fds__core-web-original-price","fds__core-web-price-percent-off","fds__card-overflow-link","fds__card-overflow-link href","badgeOverlayWrapper"
"https://oldnavy.gap.com/browse/product.do?pid=734884002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0056/034/723/cn56034723.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0056/034/739/cn56034739.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0056/034/738/cn56034738.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0056/164/490/cn56164490.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/931/724/cn55931724.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/931/733/cn55931733.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0056/634/607/cn56634607.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0056/634/583/cn56634583.jpg?q=h&w=768","https://digitalassets.gapinc.com/AssetLink/4eja5y48532xxtcc2njvhsw504ca5b27.svg?TP=NAV/","High-Waisted Wow Super-Skinny Jeans","$24.00","Card Exclusive! $19.20 with Code VIP","https://www1.assets-gap.com/webcontent/0062/336/724/cn62336724.jpg?q=h&w=768","$34.99","31% Off","+1","https://oldnavy.gap.com/browse/product.do?pid=734884002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans",""
"https://oldnavy.gap.com/browse/product.do?pid=764765002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0060/189/844/cn60189844.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/189/816/cn60189816.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/189/828/cn60189828.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/665/513/cn60665513.mp4","https://www1.assets-gap.com/webcontent/0061/780/876/cn61780876.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0059/971/190/cn59971190.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/003/348/cn60003348.jpg?q=h&w=768","","","","Mid-Rise Slouchy Wide-Leg Jeans","$26.99","Card Exclusive! $21.59 with Code VIP","","$44.99","40% Off","","","Best Seller"
"https://oldnavy.gap.com/browse/product.do?pid=864059002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/865/824/cn61865824.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/865/773/cn61865773.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/866/176/cn61866176.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/145/602/cn62145602.mp4","https://www1.assets-gap.com/webcontent/0061/865/810/cn61865810.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/811/739/cn61811739.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/865/807/cn61865807.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/865/799/cn61865799.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/865/829/cn61865829.jpg?q=h&w=768","","Mid-Rise Baggy Wide-Leg Culotte Jeans","$31.49","Card Exclusive! $25.19 with Code VIP","https://www1.assets-gap.com/webcontent/0061/865/797/cn61865797.jpg?q=h&w=768","$44.99","30% Off","","",""
"https://oldnavy.gap.com/browse/product.do?pid=864353002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/686/847/cn61686847.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/651/645/cn61651645.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/651/659/cn61651659.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0061/651/646/cn61651646.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/487/801/cn61487801.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/487/795/cn61487795.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/460/005/cn61460005.jpg?q=h&w=768","","","Mid-Rise Loose Boot-Cut Jeans","$31.49","Card Exclusive! $25.19 with Code VIP","","$44.99","30% Off","","","Best Seller"
"https://oldnavy.gap.com/browse/product.do?pid=903562002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0062/191/649/cn62191649.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/191/635/cn62191635.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/178/283/cn62178283.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0062/178/286/cn62178286.jpg?q=h&w=768","","","","","https://digitalassets.gapinc.com/AssetLink/3340uel6032r06g785jld67j7ksvd2d2.svg?TP=NAV/","Old Navy x The Devil Wears Prada Extra High-Waisted Cerulean Wide-Leg Jeans","$49.99","Hi, I'm New","","","","","",""
"https://oldnavy.gap.com/browse/product.do?pid=876697002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0055/780/340/cn55780340.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/780/503/cn55780503.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/780/348/cn55780348.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0055/686/067/cn55686067.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/997/182/cn55997182.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/997/185/cn55997185.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/894/398/cn55894398.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/894/410/cn55894410.jpg?q=h&w=768","","Mid-Rise Rockstar Super-Skinny Ankle Jeans","$29.99","Card Exclusive! $23.99 with Code VIP","","$49.99","40% Off","","",""
"https://oldnavy.gap.com/browse/product.do?pid=805708002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0060/362/314/cn60362314.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/373/036/cn60373036.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/373/084/cn60373084.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0060/373/088/cn60373088.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/228/015/cn60228015.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/373/040/cn60373040.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/373/058/cn60373058.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/255/206/cn60255206.jpg?q=h&w=768","","Curvy Extra High-Waisted Straight Jeans","$26.99","Card Exclusive! $21.59 with Code VIP","https://www1.assets-gap.com/webcontent/0061/585/882/cn61585882.jpg?q=h&w=768","$44.99","40% Off","+1","https://oldnavy.gap.com/browse/product.do?pid=805708002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans",""
"https://oldnavy.gap.com/browse/product.do?pid=864148002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/651/861/cn61651861.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/651/827/cn61651827.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/651/825/cn61651825.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0061/356/661/cn61356661.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/513/267/cn61513267.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/513/259/cn61513259.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/460/841/cn61460841.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/460/837/cn61460837.jpg?q=h&w=768","","High-Waisted Wow Baggy Jean Shorts -- 5-inch inseam","$25.89","Card Exclusive! $20.71 with Code VIP","https://www1.assets-gap.com/webcontent/0062/336/514/cn62336514.jpg?q=h&w=768","$36.99","30% Off","","","Best Seller"
"https://oldnavy.gap.com/browse/product.do?pid=584276002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0057/438/342/cn57438342.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0057/438/798/cn57438798.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0057/438/790/cn57438790.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0057/438/816/cn57438816.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0057/438/826/cn57438826.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/331/228/cn62331228.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/324/516/cn62324516.jpg?q=h&w=768","","","High-Waisted Weekender Pull-On Crop Wide-Leg Jeans","$23.99","Card Exclusive! $19.19 with Code VIP","","$39.99","40% Off","","",""
"https://oldnavy.gap.com/browse/product.do?pid=804463002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0059/740/685/cn59740685.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0059/740/661/cn59740661.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0059/740/678/cn59740678.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0060/215/058/cn60215058.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0059/904/494/cn59904494.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0059/904/471/cn59904471.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/585/915/cn61585915.jpg?q=h&w=768","","","High-Waisted Barrel Ankle Jeans","$34.99","Card Exclusive! $27.99 with Code VIP","","$49.99","30% Off","+4","https://oldnavy.gap.com/browse/product.do?pid=804463002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans",""
"https://oldnavy.gap.com/browse/product.do?pid=692154002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0059/824/539/cn59824539.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0059/824/581/cn59824581.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0059/824/584/cn59824584.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0059/824/611/cn59824611.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/227/839/cn60227839.jpg?q=h&w=768","","","","","Curvy High-Waisted Vintage Slim Jeans","$20.00","Card Exclusive! $16.00 with Code VIP","","$44.99","56% Off","","","Best Seller"
"https://oldnavy.gap.com/browse/product.do?pid=864183002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/085/734/cn61085734.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/085/724/cn61085724.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/085/722/cn61085722.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0061/344/025/cn61344025.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/344/042/cn61344042.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/423/173/cn61423173.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/423/182/cn61423182.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/322/189/cn62322189.jpg?q=h&w=768","","High-Waisted Wow Jean Shorts -- 4-inch inseam","$23.09","Card Exclusive! $18.47 with Code VIP","","$32.99","30% Off","","",""
"https://oldnavy.gap.com/browse/product.do?pid=552733002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0056/035/930/cn56035930.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0056/035/973/cn56035973.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0056/035/946/cn56035946.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0055/686/018/cn55686018.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/933/332/cn55933332.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/934/213/cn55934213.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/934/212/cn55934212.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0055/934/200/cn55934200.jpg?q=h&w=768","","High-Waisted Rockstar Super-Skinny Jeans","$29.99","Card Exclusive! $23.99 with Code VIP","","$49.99","40% Off","","",""
"https://oldnavy.gap.com/browse/product.do?pid=864137002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/979/090/cn61979090.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/979/062/cn61979062.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/979/081/cn61979081.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0062/158/991/cn62158991.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/158/973/cn62158973.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/063/263/cn62063263.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/063/264/cn62063264.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/979/088/cn61979088.jpg?q=h&w=768","","High-Waisted Wow Jean Shorts -- 9-inch inseam","$23.09","Card Exclusive! $18.47 with Code VIP","","$32.99","30% Off","","",""
"https://oldnavy.gap.com/browse/product.do?pid=864344002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/934/850/cn61934850.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/239/765/cn62239765.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/242/898/cn62242898.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0062/239/790/cn62239790.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/242/893/cn62242893.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/242/892/cn62242892.jpg?q=h&w=768","","","","High-Waisted Rounded Wide-Leg Barrel Jeans","$34.99","Card Exclusive! $27.99 with Code VIP","","$49.99","30% Off","","","Best Seller"
"https://oldnavy.gap.com/browse/product.do?pid=864121002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/979/034/cn61979034.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/979/032/cn61979032.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/979/017/cn61979017.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0061/937/384/cn61937384.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/979/038/cn61979038.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/940/138/cn61940138.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/940/041/cn61940041.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/940/073/cn61940073.jpg?q=h&w=768","","Curvy High-Waisted OG Jean Cut-Off Shorts -- 4-inch inseam","$23.99","Card Exclusive! $19.19 with Code VIP","","$39.99","40% Off","","","Best Seller"
"https://oldnavy.gap.com/browse/product.do?pid=867950002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/074/508/cn61074508.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/074/488/cn61074488.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/074/668/cn61074668.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0061/060/447/cn61060447.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/859/104/cn60859104.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/859/118/cn60859118.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/859/103/cn60859103.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0060/859/115/cn60859115.jpg?q=h&w=768","","High-Waisted Taylor Trouser Wide-Leg Pants","$35.00","Card Exclusive! $28.00 with Code VIP","","$54.99","36% Off","","",""
"https://oldnavy.gap.com/browse/product.do?pid=864152002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/179/582/cn61179582.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/179/585/cn61179585.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/179/598/cn61179598.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0062/267/151/cn62267151.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/356/686/cn61356686.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/356/679/cn61356679.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/306/597/cn61306597.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/306/587/cn61306587.jpg?q=h&w=768","","High-Waisted OG Jean Shorts -- 4-inch inseam","$23.99","Card Exclusive! $19.19 with Code VIP","https://www1.assets-gap.com/webcontent/0062/322/190/cn62322190.jpg?q=h&w=768","$39.99","40% Off","","","Best Seller"
"https://oldnavy.gap.com/browse/product.do?pid=864389002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/901/825/cn61901825.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/901/774/cn61901774.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/901/787/cn61901787.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0061/901/800/cn61901800.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/925/299/cn61925299.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/925/313/cn61925313.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/198/166/cn62198166.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/198/160/cn62198160.jpg?q=h&w=768","","Extra High-Waisted Baby Boot-Cut Jeans","$34.99","Card Exclusive! $27.99 with Code VIP","","$49.99","30% Off","+1","https://oldnavy.gap.com/browse/product.do?pid=864389002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans",""
"https://oldnavy.gap.com/browse/product.do?pid=864361022&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/856/404/cn61856404.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/856/418/cn61856418.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/856/395/cn61856395.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0061/865/548/cn61865548.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/836/889/cn61836889.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/836/877/cn61836877.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/836/878/cn61836878.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/836/844/cn61836844.jpg?q=h&w=768","https://digitalassets.gapinc.com/AssetLink/4eja5y48532xxtcc2njvhsw504ca5b27.svg?TP=NAV/","High-Waisted Wow Capri Jeans","$28.00","Card Exclusive! $22.40 with Code VIP","","$34.99","20% Off","","",""
"https://oldnavy.gap.com/browse/product.do?pid=881710002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0061/798/749/cn61798749.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/784/575/cn61784575.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/784/569/cn61784569.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0061/489/452/cn61489452.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/798/727/cn61798727.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/798/554/cn61798554.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/902/938/cn61902938.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0061/902/954/cn61902954.jpg?q=h&w=768","","High-Waisted OGC Chino Shorts -- 4-inch inseam","$15.00","Card Exclusive! $12.00 with Code VIP","https://www1.assets-gap.com/webcontent/0062/322/123/cn62322123.jpg?q=h&w=768","$32.99","55% Off","+2","https://oldnavy.gap.com/browse/product.do?pid=881710002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","Best Seller"
"https://oldnavy.gap.com/browse/product.do?pid=705127002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0058/142/400/cn58142400.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0058/142/389/cn58142389.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0058/142/388/cn58142388.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0059/443/610/cn59443610.mp4","https://www1.assets-gap.com/webcontent/0058/000/811/cn58000811.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0058/000/803/cn58000803.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0057/859/769/cn57859769.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0057/859/760/cn57859760.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0057/767/001/cn57767001.jpg?q=h&w=768","","High-Waisted Weekender Pull-On Crop Flare Jeans","$23.99","Card Exclusive! $19.19 with Code VIP","https://www1.assets-gap.com/webcontent/0058/142/367/cn58142367.jpg?q=h&w=768","$39.99","40% Off","","",""
"https://oldnavy.gap.com/browse/product.do?pid=894206002&vid=1&pcid=85729&cid=85729&nav=meganav%3AWomen%3AShop+Women%27s+Categories%3AJeans","https://www1.assets-gap.com/webcontent/0062/251/339/cn62251339.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/033/182/cn62033182.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/033/152/cn62033152.jpg?q=h&w=768","","https://www1.assets-gap.com/webcontent/0062/124/151/cn62124151.jpg?q=h&w=768","https://www1.assets-gap.com/webcontent/0062/033/146/cn62033146.jpg?q=h&w=768","","","","","Mid-Rise Baggy Jean Cut-Off Shorts -- 9-inch inseam","$29.99","Card Exclusive! $23.99 with Code VIP","","$49.99","40% Off","","",""
