"product-image href","picture-image src","picture-image src 2","picture-image src 3","picture-image src 4","picture-image src 5","picture-image src 6","picture-image src 7","picture-image src 8","product-brand","product-name","gray-text","show-for-sr","picture-image src 9","discount","sale-percent","show-for-sr 2","price-strike-sm","review-star-wrapper href","rating-description","rating-description 2","corner-badge"
"https://www.macys.com/shop/product/on-34th-womens-high-rise-cropped-faux-pearl-trim-jeans-macys-exclusive?ID=24483661&swatchColor=Rose%20Wash#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/35817767_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","On 34th","Women's High-Rise Cropped Faux-Pearl-Trim Jeans","Macy’s Exclusive","Current price  $59.70; 40% off;","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","$59.70","(40% off)","Previous price  $99.50","$99.50","[object Object]","()","88","Limited-Time Special"
"https://www.macys.com/shop/product/style-co-womens-utility-pocket-barrel-jeans-macys-exclusive?ID=24366402&swatchColor=Dark%20Wash#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/35437370_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/35437370_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Women's Utility-Pocket Barrel Jeans","Macy’s Exclusive","Current price  $38.67; 35% off;","","$38.67","(35% off)","Previous price  $59.50","$59.50","[object Object]","()","3",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-high-rise-pull-on-bootcut-jeans-macys-exclusive?ID=22218006&swatchColor=Bright%20White#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/35467649_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/35467649_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","I.N.C. International Concepts","Women's High-Rise Pull-On Bootcut Jeans","Macy’s Exclusive","Current price  $48.65; 30% off;","","$48.65","(30% off)","Previous price  $69.50","$69.50","[object Object]","()","60",""
"https://www.macys.com/shop/product/on-34th-womens-patch-pocket-high-rise-wide-leg-jeans-macys-exclusive?ID=23636953&swatchColor=Midnight#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/34875461_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","On 34th","Women's Patch-Pocket High Rise Wide-Leg Jeans","Macy’s Exclusive","Current price  From $41.70 to $47.70; 40% off;","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","$41.70","(40% off)","Previous price  range from $69.50 to $79.50","$69.50 - $79.50","[object Object]","()","88","Limited-Time Special"
"https://www.macys.com/shop/product/style-co-petite-high-rise-wide-leg-jeans-macys-exclusive?ID=24664339&swatchColor=Sun%20Wash#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/35736192_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/35736192_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Petite High-Rise Wide-Leg Jeans","Macy’s Exclusive","Current price  $38.08; 36% off;","","$38.08","(36% off)","Previous price  $59.50","$59.50","","","",""
"https://www.macys.com/shop/product/now-this-womens-seamed-wide-leg-jeans-macys-exclusive?ID=25632884#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/8/optimized/35649708_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/8/optimized/35649708_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","And Now This","Women's Seamed Wide-Leg Jeans","Macy’s Exclusive","Current price  $35.70; 40% off;","","$35.70","(40% off)","Previous price  $59.50","$59.50","","","",""
"https://www.macys.com/shop/product/style-co-petite-engineer-stripe-pull-on-wide-leg-jeans-macys-exclusive?ID=25011637#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/36101773_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/36101773_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Petite Engineer-Stripe Pull-On Wide-Leg Jeans","Macy’s Exclusive","Current price  $59.50; ;","","","","","","","","",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-pull-on-skinny-jeans-macys-exclusive?ID=24644216&swatchColor=Bright%20White#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/8/optimized/35482448_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/8/optimized/35482448_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","I.N.C. International Concepts","Women's Pull-On Skinny Jeans","Macy’s Exclusive","Current price  $35.70; 40% off;","","$35.70","(40% off)","Previous price  $59.50","$59.50","[object Object]","()","10",""
"https://www.macys.com/shop/product/style-co-womens-printed-mid-rise-curvy-capri-jeans-macys-exclusive?ID=24366404&swatchColor=Floral%20Print#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/35534983_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/35534983_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Women's Printed Mid Rise Curvy Capri Jeans","Macy’s Exclusive","Current price  $32.17; 35% off;","","$32.17","(35% off)","Previous price  $49.50","$49.50","[object Object]","()","30",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-high-rise-straight-ankle-jeans-macys-exclusive?ID=24189427&swatchColor=Tide%20Wash#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/35133724_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/35133724_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","I.N.C. International Concepts","Women's High-Rise Straight Ankle Jeans","Macy’s Exclusive","Current price  $48.65; 30% off;","","$48.65","(30% off)","Previous price  $69.50","$69.50","[object Object]","()","2",""
"https://www.macys.com/shop/product/style-co-petite-high-rise-cropped-wide-leg-jeans-macys-exclusive?ID=25216206&swatchColor=Stonewood#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/36049347_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/36049347_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Petite High-Rise Cropped Wide-Leg Jeans","Macy’s Exclusive","Current price  $59.50; ;","","","","","","","","",""
"https://www.macys.com/shop/product/style-co-petite-engineer-stripe-high-rise-cropped-jeans-macys-exclusive?ID=25011634#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/36101784_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/36101784_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Petite Engineer-Stripe High-Rise Cropped Jeans","Macy’s Exclusive","Current price  $49.50; ;","","","","","","","","",""
"https://www.macys.com/shop/product/on-34th-womens-cropped-high-rise-barrel-leg-jeans-macys-exclusive?ID=21674523&swatchColor=Ames%20Wash#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/33469257_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","On 34th","Women's Cropped High-Rise Barrel-Leg Jeans","Macy’s Exclusive","Current price  From $41.70 to $53.70; 40% off;","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/33469257_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$41.70","(40% off)","Previous price  range from $69.50 to $89.50","$69.50 - $89.50","[object Object]","()","47","Limited-Time Special"
"https://www.macys.com/shop/product/now-this-womens-tie-waist-drapey-jeans-macys-exclusive?ID=26865942#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/6/optimized/35681036_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/6/optimized/35681036_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","And Now This","Women's Tie-Waist Drapey Jeans","Macy’s Exclusive","Current price  $35.70; 40% off;","","$35.70","(40% off)","Previous price  $59.50","$59.50","[object Object]","()","2",""
"https://www.macys.com/shop/product/now-this-womens-tie-front-wide-leg-jeans-macys-exclusive?ID=26726244#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/34876369_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","","","","And Now This","Women's Tie-Front Wide-Leg Jeans","Macy’s Exclusive","Current price  $35.70; 40% off;","","$35.70","(40% off)","Previous price  $59.50","$59.50","[object Object]","()","2","Clearance"
"https://www.macys.com/shop/product/on-34th-womens-high-rise-wide-leg-jeans-0-short-26w-macys-exclusive?ID=24144879&swatchColor=Mia%20Wash#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/33136963_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","","","","On 34th","Women's High-Rise Wide-Leg Jeans","Macy’s Exclusive","Current price  $41.70; 40% off;","","$41.70","(40% off)","Previous price  $69.50","$69.50","[object Object]","()","68","Limited-Time Special"
"https://www.macys.com/shop/product/style-co-petite-five-pocket-high-rise-wide-leg-jeans-macys-exclusive?ID=23354020&swatchColor=San%20Jose%20Wash#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/34650411_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/34650411_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Petite Five-Pocket High-Rise Wide Leg Jeans","Macy’s Exclusive","Current price  $38.67; 35% off;","","$38.67","(35% off)","Previous price  $59.50","$59.50","[object Object]","()","60",""
"https://www.macys.com/shop/product/style-co-womens-high-rise-wide-leg-crop-jeans-created-for-macys?ID=17640018&swatchColor=Light%20Wash#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32409744_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32409744_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","Style & Co","Women's High-Rise Wide-Leg Crop Jeans","Macy’s Exclusive","Current price  $35.42; 35% off;","","$35.42","(35% off)","Previous price  $54.50","$54.50","[object Object]","()","284",""
"https://www.macys.com/shop/product/style-co-womens-mid-rise-straight-pull-on-jeans-exclusively-at-macys?ID=19442158&swatchColor=Gates#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/30898587_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/30898587_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","Style & Co","Women's Mid-Rise Straight Pull-On Jeans","Macy’s Exclusive","Current price  $32.17; 35% off;","","$32.17","(35% off)","Previous price  $49.50","$49.50","[object Object]","()","272",""
"https://www.macys.com/shop/product/style-co-womens-embroidered-high-rise-wide-leg-cropped-jeans-macys-exclusive?ID=24664358&swatchColor=Blue%20Embroidery#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/6/optimized/35739676_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/6/optimized/35739676_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Women's Embroidered High-Rise Wide-Leg Cropped Jeans","Macy’s Exclusive","Current price  $45.17; 35% off;","","$45.17","(35% off)","Previous price  $69.50","$69.50","[object Object]","()","1",""
"https://www.macys.com/shop/product/now-this-womens-tie-waist-drapey-jeans-macys-exclusive?ID=26865943#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/35680967_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","","","","And Now This","Women's Tie-Waist Drapey Jeans","Macy’s Exclusive","Current price  $35.70; 40% off;","","$35.70","(40% off)","Previous price  $59.50","$59.50","[object Object]","()","1",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-petite-mid-rise-flare-denim-jeans-created-for-macys?ID=16894869#BRAND,PRODUCT_DEPARTMENT/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/26500030_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/26500030_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","I.N.C. International Concepts","Petite Mid-Rise Flare Denim Jeans","Macy’s Exclusive","Current price  $48.65; 30% off;","","$48.65","(30% off)","Previous price  $69.50","$69.50","[object Object]","()","131",""
